,images,text
290,b71a2df9-6213-4fdd-9a01-1a9506b55d36.jpg,"['turba', 'am n ', 'o rrr', 'horró', 'j srco s', 'rmá', 'a']"
291,46be4630-ede7-49c0-b442-8c3a3c0e9b78.jpg,"['armal', 'hz', ' a', 'jacia ', 'e uiceite', 'te', 'mart', 'e o ', ' ', 'r']"
292,b1fdb4fa-14bc-436a-a07f-78405e50e3d9.jpg,"['sultorio', 'farmacias', 'gj ', 'papctcnía', ' genéricos', 'nta ag', 'experto', 'z ee', 'los engarg', 'tt t', 'í', 'en', 'gj', 'm', ' etc', 'de ', 'tue']"
293,c78727b8-cb56-46c4-bfe5-15399686fef3.jpg,"['tarmaci', 'isidro', 'consultorio', 'san', 'ae', 'ee te', 'ao', 'medico', 'aderogyl', 'medico', ' sond', 'con', 'pao', 'ea', 'ea', 'ea ae', 'ntulado', 'iso', 'ea', 'e', 'is', 'a']"
294,d59bf2fe-290c-4d5c-8ef9-af927f03c70b.jpg,"['armacias', 'imismopero', 'omasbarati', 'ares', 'infinitum', 'infinitum', 'dr simi e', 'netelix', 'netflix', ' clarovideo', 'claróvideo', 'poneas', 'o', 's simil']"
295,1ea6c8a4-de61-449c-83a7-037ad75d64f3.jpg,"['espuscias', 'e']"
296,2e3fce22-9cbc-440f-8d4d-891d1b7b27ec.jpg,"['descuento', 'g', 'farmacia', 'r ']"
297,7ed67f6c-66d3-4403-ada7-21a5988c028d.jpg,"['mplead', 'º  a  i', 'eo', 'experiencia', 'cuda', 'mese', 'ynre', 'na', 'a']"
298,95e03df4-86dd-4dc0-9a35-31b86f7e37f4.jpg,"['gunlares', 'o mso perc', 'firnacias', 'barato', 'mas ']"
299,2bdc30be-3394-4bf5-8e81-7ef56205a6ef.jpg,['farmacia']
300,77cd53e5-95f8-4427-908f-fcee2642346c.jpg,"['o', 'descaconés', 'xne']"
301,1c622233-ad74-4c66-8f57-ae00a2bc82d9.jpg,"['rmaeias', 'ilares', 'lgmismo', 'iarato', 'pero', 'mas', 'sin']"
302,c5d73f69-cc26-4835-8243-dc46a730df2c.jpg,"['aseñor', 'servicic a', 'co a', 'a', 'j']"
303,c2d7725c-4e67-42f5-bb15-9d8045c0d5ca.jpg,"['me', ' naeorte m', 'ae hy', 'ac', 'pune', 'sy pess ', 'sm', 'a a', 'é', 'eay', 'u', 'e', 'p', 'ue', '_', 'p', 'dal']"
304,021d5a0a-7694-43c6-8a90-7ea82308112a.jpg,"['pa aa', 'atent', 'imilar', ' gena', 'nicos', 'pc', 'm']"
305,553855e3-78d7-4e29-8734-1b94ba29fb86.jpg,"['consultorio', 'acia', 'a', 't']"
306,6f066336-56f0-4003-b3ea-7f6529279a1e.jpg,"['armapºnlag', 'ep', 'ea', 'p', 'ne', 'e o', 'dn', 't', 'mn', 'extra', 'í', 'e ', 'h', 'g', 'dn', 'z']"
307,70ba0159-594e-4b80-9949-1d5496a8a709.jpg,"['attíq j', 'neuropsíqi_', 'neuropsiquis', ' ee', 'europeiquie', 'mentale', 'pedifeos', 'ce', 'u', 'cmicanos', 'ae', ' saliud', 'e', 'hdos', 'me ool', 'a', 'la y', 'sala']"
308,d87e106e-8ec3-4fec-9e59-d86177846c04.jpg,"['agj', 'f', 'bjc', 'e', 'na', 'servico', 'g', 'dy', 'ítn']"
309,44b1acb8-b1e8-400f-adcd-6750fa606dc3.jpg,"['sofarmaci', 'empeñay', 'y inpeim ie', 'atoltción', 'mano', 'fericanos', 'partla de']"
310,765ccf91-c793-4159-bcd8-98ab5c12064b.jpg,"['osoy', 'shoie', 'n uy', 'ru', 'cea ', ' ']"
311,52aeec88-29af-4e30-9d5e-4cfdbc5f8ef1.jpg,"['farmacias', 'similares', 'barato', 'mismo', 'pero', 'mas', 'mn', 'o', 'ta']"
312,d203b6ce-d515-4e50-84bc-675d193f9b38.jpg,"['bienestar', 'icentamo', 'farmacias', 'm tarjeta para el', 'imilares', 'nsmo pe', 'barato', 'mas', 'lo', 'prsta', 's a', 'e']"
313,0c8c9ead-13d6-4bba-b62d-231ae5837982.jpg,"['ewcá', 'goimilares', 'alpañz', 'más baaato ']"
314,d53d50fb-bb81-4ce9-9c0a-6b23d60a6ff6.jpg,"['m', 'ea l', 'farmacia', 'e', 'farmacia', 'etc']"
315,2b04c5b5-9570-4d20-b11d-e57071276f6a.jpg,['farmacias']
316,e9c15917-e49b-4ee5-b506-a605702b0479.jpg,"['jueremos', 'mentación', 'farmacias', 'bien', 'd y', 'te', 'mec']"
317,0300d763-c3f8-463c-b79e-912b74c2da41.jpg,"['benit', 'y ííj']"
318,88016a72-2eb7-4885-9fb3-570a8eec1452.jpg,"['lsºu', 'y sts', 'my', 'ta q', 'n', 'mz', 'a', 'u', 'to', 'anu', 'a', 's_']"
319,b7f3b429-3112-45cf-bebc-b188b4b1f04b.jpg,"['t', ' ', 'ea']"
320,3bf42d33-4cad-4ff3-ac7b-4d36b90cf907.jpg,"['barato', 'e ac', ' ahorfo', 'iii', 'dr simi e', '_a_ºng', 'mismo', 'pero', 'gratis', 'sentra', ' probuctos', 'mas', 'farmi', 'nz', 'l', 'ahorro ', 'lo', 'ja e', 'ta', 'm', 'bc d d de', 'o', 'ts', 'ad', 'l']"
321,6f54a957-d0a7-4643-8dc2-ef0b5dedee45.jpg,"['tualcame ', 'salida']"
322,d4dea293-83f3-4538-b573-8c44505f336a.jpg,"['farma', 'e', 'o tamaroda', 'sgaz', 'dtto', 'b', 'co', 'bbva', '_a']"
323,d2d1342b-1f12-4b78-b6e0-93dd61d15c7e.jpg,"['lél', 'rancisco', 'p', 'bratenten', 'puento', 'nlares', 'san', 'e', 'ey', 'ea']"
324,91972442-f9a3-4c88-886d-1058437a2da6.jpg,"['a penavaes', 'farmacias', 'n']"
325,142c7a76-4f8a-44b1-a698-0ece429134a5.jpg,"['vfarmacia', 'economa', 'consultori', 'sin cost', 'domicili', 'voe', 'ptinte', 'orninicds', 'sin e', 'aueuerao', 'servicio a', 'medocamentos', 'tecond', ' é', 'farmacia r', 'meya nc', 'medico ', 'medicos', 'patente', 'n', 'í', 'coo']"
326,a8a533fc-19ca-4199-990e-445c903263f0.jpg,"['ahff', 'ane', 'te queremos', 'farmacias', 'ori', 'biens', 'oeoy y', 'ahorro', 'del']"
327,5d819f82-fe58-4c00-abe8-f82915767f77.jpg,"['farmacia', 'farmacia', 'en', 'mejo', 'ts', 'ischbl', 'r', 'ea', 'bc']"
328,b219c363-b326-4599-9466-baef3d7745c1.jpg,"['milares', ' q mismo pero', 'farmacias', 'fnriacias', 'simil', 'mismo', 'barai', 'pero', 'barato', 'mas e', 'mas', 'lo']"
329,62b6450c-b891-41cc-84bf-8f5b3b58461e.jpg,"['pxui', 'c', ' contratans', 'n io e', 'yy', 'extra', 'personns', 'c', 'o', 'aforo', 'hr y', 'n', 't', 'vor', 'moneygram', 'ía', 'tay', 'en', 'no']"
330,1327dd54-f33e-4e45-af4b-8b286c40001d.jpg,"['syº_mp', 'descuentoa', 'patente', 'f']"
331,72593358-94ad-4a9b-a578-471774eba8c9.jpg,"['armalcip', 'rmapronto', 'farmacíias', ' earmacias', 'todos', 'ncance', 'selud', 'e de', 'más', 'oa', ' ']"
332,105bf406-509c-47cf-bc80-8d9f8fd5434b.jpg,"['farmacin', 'cuar', 'chocolate', 'rd', 'e', 'yt']"
333,ef39a046-6971-4342-9f18-15073cc25c4b.jpg,"['e', 'cardiología', ' ene', 'dieinaas', 'je', 'terapia', 'ral e y c', 'del d', 'bues  ieanes ', 't', 'frino', 'domineos']"
334,7accfa50-79b2-4308-93de-cd411a68a5d9.jpg,"[' za', 'm hibido l pasi', 'earmanito', 'lo mismo pero ', 'barato', 'nsito', 'localy', 'medición sratis', 'misho', 'barato', 'tr', 'epf', ' pero', 'más', 'o', 'inilares']"
335,cb0e41ca-95da-4806-836f-88ee9f4ca87e.jpg,"['rmaeci', 'lan palsle', 'alergia', 'ra', 'ee', 'control', 't', 'e']"
336,a43281e0-fec1-4a72-ac43-0dab52baa8c7.jpg,"['i', 'acción', 'gratis', 'pel', 't u', 'avenoe', 'otra', 'ed', 'oel ddd', 'l', 'natural', 'r', 'iii', 's', 'pe', 'eanarces', 'te', 'ie', 'ye']"
337,50454ce1-49e9-4560-bd28-e5daf17567cd.jpg,"['gen', 'e', 'médico', 'ics', 'ml', 'm', 'o', 'mul', ' ee', 'de mexid', 'p', 'me', ' gestória', 'o smeoo', 'aa', 'extel', 'e', 'cara', 'n', 's de', 'e', 'icios', 'en tuv', 'e']"
338,4c0c4eae-68bf-4d3d-a6be-264d55cb872a.jpg,"['derma', 'gratuita', 'oo', 'orjentación méz', 'ahoro', 'pro', 'penis d', 'especialstas en']"
339,e4795bcc-e6fb-4c63-9b30-9364339492fc.jpg,"[' en', 'enestars', 'farmacias', 'similares', 'n eta pud e', 'consult', 'rabato', 'ón', 'ra ayucar a ls', 'mismo', 'pero', 'da', 'rñºgº ', ' pons a au', 'mas', 'l']"
340,3ae8ba20-dafa-4d68-959b-4c2993ee8350.jpg,"[' farma', 'el mejor', 'zí  o', 'vena', ' farmatodo', 'ch', 'aa', 'm robarlo', 'ahora', 'com f', 'en', 'l_º a', 'aul']"
341,0625b802-9b25-4f34-b0db-078372d5394c.jpg,"['po', 'á', 'u', 'a', 'afgenertsa', 'bfmac', 'c', 'rec', 'sy', 'él', 'u']"
342,3078ca1d-85d6-4f36-8fa8-4d4f1df84ee2.jpg,"['m', 'tatete', 'as']"
343,b83bd52e-6e6d-4081-aa77-f311c8eca80a.jpg,"['larmalar', 'duer', 'huy', 'orentación médica', 'dly', 'restau', 'gratuita', ' e e', 'e', 'ddf', 'sden', 'vicy']"
344,325d6dbb-1eaf-4fa0-af95-63dedb72c072.jpg,"['cen', 'm', '_ queremos', 'onitu', 'gratuita', 'ca', 'bprentación', 'deprpursal', 's bien', 'eil', 'an ad', 'ma', 'yee', 'd l']"
345,94758cca-4ba9-4f56-a34f-72c3eae4a7a6.jpg,"['medicas', 'y', 'u', 'd', 'parro', 'g']"
346,9b6727f1-d17b-4937-8e0f-5b093e47dce0.jpg,"['pecializada', 'falmaca', 'cea', 'epecalzadas', 'fesa', 'vaz']"
347,2f751fc8-dab1-47f4-83db-1bebb9ee173f.jpg,"['aro', 'yma tolocoa', 'aorí', 'r o', 'belne', ' pañales', 'leches', 'enn', 'o', 'lpatente', 'mvº_º e', 'enerjcos', 'pecargas', 'enené', 'merss', 'tél', 'g suneria', 'e', 'jes', 'alas', 't', 'pe p', 'yde', 'ea', 't', 'eo', 'be', 'e', 'c', 'na', 'c', 'ó', 'g', 'g', 't', 'ye', 'r', 'f', 'ó']"
348,052549be-c870-4d50-973e-ae755246d75a.jpg,"['s', 'zéíí', 'ze', 'de', 'e', 'jo']"
349,ebc56ea5-25aa-48a6-a184-d4f1d2cc74eb.jpg,"['eu', 'an', 'u', 'a', 'u', 'á', 'ro']"
350,50b690fd-75b0-46bc-b373-3a6b6594a606.jpg,"['armac', 'sidro', 'acia sa', 'pond ', 'consultorio', 'pe t tu', 'consulta', 'aeeios', 'medico', 'tituladc', 'aderogyl', 'eoy ', 'medico', 'con', 'a', 'e', 'kt', 'ea', 'me', 'ra', 'm', 'vichy', 'taa', 'n', 'bajos', 'vic', 'a', 'fe', 'a', 'aaa', 'ane']"
351,b269c49f-90d4-4cea-a071-7b251e978cdb.jpg,"['cn', 'ra', 'e']"
352,1820809b-c89a-4686-ba2b-d76cb6704538.jpg,"['ahorro', 'abierto', 'ahorro', 'farmacias', 'bien', 'las', 'mqo', 's', 'del', 'ponedero']"
353,8afd6e67-662b-4203-bf8b-2be80e08c0d8.jpg,"['popas', 'eponosticos', 'e on', 'ane', ' t', 'o']"
354,61999db1-b8c1-4479-8f2b-db709afb19cd.jpg,"[' descuen', 'ys', 'armacia d', 'bus de patente', 'a a', 'y ', 'n', 's', 'a']"
355,0849b7a8-a626-4e65-9274-e7195efd9d59.jpg,"['farmac', 'e soonnte', 'ra vez ca', 'ke', 'n', 'barrotes', 'f']"
356,a26aa7a6-da78-48fd-8009-42d4799eec46.jpg,"['eney', 'e  e', 'sonalisada', 'ahorro', 'sio', 'a  ene', 'a', 'ra', 'm', 'ahorro', '   ', 'd', 'cre', 'genericos', 'atención', 'calidad', 'servicio', 'ine', 'iuibue tes', 'yrroa', 'su salud', 'ofertas', 'mvil ares', 'u']"
357,8d80054b-828a-4d98-a7b4-3b4f86c72400.jpg,"['farmacias', 'añorro', 'holsillo', 'ic', 'entregá', 'n', 'a', 'medieinas', 'livian el', 'ttl', 'i ', 'ul', 'dr', '_pe', 'e', 'l', 'del']"
358,a6ba0500-f80a-4471-9704-d9b9b48bea2d.jpg,"['t', 'abonol', 'z']"
359,ed594c92-bc4f-470d-99ce-f91e860d5cbe.jpg,"['es', 'o']"
360,a7ba7f87-34b3-46a1-953e-2fb9f49a8983.jpg,"['farmacias', 'consultorio', 'generosa', 'ahorro', 'genéricos', 'd', 'te', 'iaderia', 'hasta', 'la']"
361,599e7ab1-8a35-4214-bd1e-a71f39f69121.jpg,"['enavid', 'tarmacias', 'sco', 'uoona', 'ial', ' madeo']"
362,bdce6f96-b9ec-4016-807d-629fec0e5137.jpg,"['t', 'farmacias', 'e se', 'inilares', 'firincló', 'consultorio', 'medica', 'para ayudar a', 'er a', 'misma', 'an ', 'aea jo que menos y', 'pne au dispaiero', 's tenon', 'm']"
363,6f4d3380-cef4-4e7d-8c4b-f7f51eddcb11.jpg,"['irmacia de dio', 'erfumer', 'descuentis', 'regalos', 'super', 's', 'fsegento un', 'pe partnte', 'y', 'lo un medicinas']"
364,71ed1b64-6f34-4607-a4f8-b0d37910ee68.jpg,"['ca', 'rarmacias', 'r te', 'dy mgeñngoáficos', 'es', 'sgfºl', 'eight', 'mieme']"
365,3854651d-a485-4269-aacf-920302e63b76.jpg,"[' pel', 'rmags', ' yam', 'ere', 'e naa', 'anl', 'oo', 'ed', 'ura ', 'de', 'enéricos', ' ']"
366,226ee8bb-1091-45d9-ad5b-2cb07cb2d62c.jpg,"['anc', 'consult', 'yn metar ', 'a', 'lares', 'siml', 'o', 'po']"
367,cbdb1fe5-445e-4776-a119-c0a891ca22a7.jpg,"['enavidi', 'farmacias', 'oogºr', 'ece', 'e po', 'sdado de la sal', 'ea']"
368,b151a001-b9ed-4169-8113-86ecea693f83.jpg,"['á', 'o', 'taxi', 'er']"
369,b9b94c59-ddf6-4c58-8aee-9f793b62e02c.jpg,"['jderma', ' queremos', 'gueremos e', 'xw', 'iii', 'm', 'ahorro', 'farmacias', 'bien', 'drss', ' especialsten an iy plel y', ' especialistas en tu', 'tu piel', 'm', '  ', 'del', 'ae']"
370,637d4875-4448-4ebd-9a4d-d775714201c7.jpg,"['p', 'lel', 'm', 'ce d', 'nae', 'oo']"
371,41ffb9f1-7ddf-4fe8-86ef-45db651492b7.jpg,"['cormap', 'prontfe', 'domicilio', 'servicio', 'hento', 'tel', 'patente', 'éina', ' aicance', 'nrma', 'salud', 'todos', 'acias', 'más', 'de', 'de', 'd m']"
372,f765b763-80a6-4d0d-bac0-852cc25b49cf.jpg,"['beroma', 'sares', 'mismo', 'nto', 'lon', 'ba', 's']"
373,557fcd6b-8732-4e37-b69b-d4bbe1f93f23.jpg,"['de descuent', 'armacia de', 'de me patente']"
374,418fa105-330e-4c2a-bcf3-13193adfd94d.jpg,"['rp form', 'farmacia', 't', 'e', 'skechers', ' chers']"
375,be88220f-09f9-4cd2-b28a-dd8694dc3f28.jpg,"['electronig', '__ agias', 'asbarato', 'a', 'ñ', 'e ahorro', 'endo', 'flx', 'sn in', 'iso', 'm na', 're', 'h', ' ma', 'e', 'm', 'fpero', 'nedian', 'e', 'en', 'lg', 'cen', 'a', 'c', 'ó', 'a', 'aa', 'g', 'q', 'ne']"
376,1752ff43-6407-4c51-a459-3c1e0ba0b665.jpg,"['uno', 'ry', 'ic', 'd', 'ae', 'aquí', 'i', 'y ', 'al aa', 'd', ' ', 'po', 'a a l']"
377,015fd4dd-6068-45df-abe4-432e0c7d1f6b.jpg,"['ome', 'genericl s', 'simila r s', 'readi', 'farmacia', 'perfumeria', 'aun', 'naucalpan', 'yaregalos', 'de mpires privt', 'y gi', 'pe s', 'dsy', 'e  obbo', 'cc', 'e udao ', 'º', 'e', 'ro conciten']"
378,34739294-dfa8-4812-bf87-b48de9343e76.jpg,"['an sis', ' b', 'imacias simte', 'barato', 'e  u un', 'edic', 'isultorio', 'mismo', 'feon', 'similares', 'mas', 'pero', 'lo']"
379,44650c85-2d64-4ebb-9362-2642cc0fdf51.jpg,"['t ae e ee', 'e t', 'º ms', 'o', ' galo', 'salud', 'con', 'cro', 'p', 'de', 'ca', 'éfem', 'ea', 'la']"
380,599916f6-3a2c-4799-93e8-ba7304012413.jpg,"['penavides', 'ibenavides', 'osoloo', 'fº_ºi', 'a', 'x', 'n', ' farmacias', 'm', 'te', 'pressto', 'oe', 'da', 'ren']"
381,74bba2c9-f459-4b99-b17a-ce6ab738d3d3.jpg,"['n', 'mºm ', 'n', 'lp', 'lo', 'n', 'ce', ' ', 'ervicio', 'tro', 'ooc', '_sin', 'r', ' s', 'cy', 'te', '_']"
382,58b66d1b-c0b5-4d52-a21e-9ec373682faa.jpg,"['nao', 'ea', 'juditas', 'an', 'n', 'aagnum', 'a']"
383,172daa07-e660-4a91-8064-1e937d1d305d.jpg,"['d nee', 'an ', 'ep', 'dtto', ' m a a', 'ia aoumca ', 'ye', 'pa', 'e']"
384,ee79bafc-8e1a-4778-bad7-b2a5f155a955.jpg,"['hrs', 'taa', 'pimelapp ', 'dtt', 'ntóe', 'tos', 'más', 'vdiw', 'alue', 'an pao', 'in']"
385,e1c8d9e6-7184-4742-b4ad-7520015ff60c.jpg,['ta']
386,c24d0538-c104-4aeb-a4d5-b553e18b5ad7.jpg,"['farmacias', 'lares', 'barato', 'lo mismo', 'simil', 'imas', 'pero n']"
387,6d964797-73e3-4454-b2db-06c2f1583699.jpg,"['medcir', 'pescuento', 'copias', 'ea', 'huevos', 'de', 'retornable', 'eoc', 'pe']"
388,39ed1dca-e140-44a9-a82e-d35277cc0d7b.jpg,"['aable', 'farmacas', 'l', 'bin ', 'orentación', 'dey', 'mr', 'r', 'aró', 'y', 'médica ', 'asólo', 'macia', 'teq']"
389,6d6bc3f8-c5b7-4e84-ad1d-69468a67d363.jpg,"['fotode', 'lifting', 'ta ol u', 'me to', 'ahorro', 'microdermoabrasió', ' queremo', 'rejuvenecim', ' ántceiitis', 'tentos', 'scámar', 'hiperh', 'mmodelado', 'y varicosidades', 'farmacias', 'e ', 'ta', 'arné mannehas', '_meminudon ', 'yienr', 'faciales', 'tel', 'irrigación', 'calientes', 'del', 't', 'tratamiento', 'en', 'te musculi', 'ectrins y c', 'árica', 'atlas', 'prenaje li', 'cicatrices', 'p', 'canguínea', 'bambu', 'masal', 'tiento', ' varas', 'bien', 'eracion', 'piedra', 'en', 'relajante', 'ic', 'miaza', 'con', ' linfático', 'ento de', 'de b', 'del', 'rs', 'a', 'ae', 'ad', 'ea aaa', 't']"
390,8ee5fc17-e6b3-4882-a30e-0c5d929d2605.jpg,"['farmacias', 'ayta', 'similares', 'barrtos', 'mismo', 'mas', 'pero', 'lo']"
391,ee3c8a7a-0308-472a-a0dd-3449b7209dcb.jpg,"['o', 'simila', 'medico', 'ea', 'senericos ', 'farmacia', 'mas', 'tasa gor ', 'horarjo', 'ta', 'medico', 'm', 'oee', 'tt', 'red', 'an y', 'eeo', 'ua', 'ltonio', 'ioqnsult', 'e', 'me', 'de', 'po', 'e', 'e']"
392,95e3e53b-b7e3-41a8-929b-dad8b99c2a9d.jpg,"['farmacias', 'comsultonm', 'similares', 'banato', 'mismo', ' peno', 'más ', 'ir']"
393,c7c607c1-5575-4977-9468-b2d047b0ded3.jpg,"['liea', 'colal']"
394,07a6a9b5-2266-4d17-ad8b-9db8b6ec3f89.jpg,"['farma', 'bbva', 'o a', 'deratoro', 'alanco', 'ko']"
395,3f4302c2-8910-46bd-9d70-83f67f99e116.jpg,"['ºl  lº', 'ntinitum b', 'netflix', 'clarovideo', 'gd', 't', 'marianºj', 'entretenim', 'u_ ', 'eimen com', 'yi mejor ', ' de veld', 'caieta', 'py u', 'almes', 'ejor red y', 'cral', 'mo ra ', 'as ', 'ua', 's', 'del', 'antivira', ' ga']"
396,981c1536-36bf-4411-893e-6cd807c3e5b1.jpg,"['e ee', ' te', ' méderylarma', 'circulo ', 'ei', 'ee', 'm y', 'd']"
397,8ac20a41-597d-4480-ba49-3bebc52b4cd1.jpg,"['farmacias', 'ne', 'onitsi', 'ea', 'caja', ' pero', ' barato', 'mas', ' curaeión', 'c', 'ea', 'z', 'f', 'lergía', 'e', 'e']"
398,d5566670-cb28-45ef-93a5-d553a197fc5a.jpg,"['na', 'u', 'm', 'p', 'ae n', 'médico', 'oo', 'da', 'orotegido', 'sne', 'farmacias', 'pe', 'a', 'ulo', 'ollo', 'farmacias', 'e', 'p', 'n', 'a']"
399,9d0de245-633b-45bc-b1fa-8a1ab12afe7b.jpg,"['ahorro', 'falmauas f', 'i_', 'gratuña', 'queremos', 'dermal', 'e', 'te', 'bien', 'sa', 'del', ' ma se', 'dof', 'en', 'oamentacin b', 'c', 'nos']"
400,df2f8975-5def-4d45-9d20-9f8dc33da78e.jpg,"['jrarmacia', 'jn']"
401,c1780f7c-6125-429d-b026-3af4bc8f3721.jpg,"['ahorro', 'abierto', 'ahorro', 'farmacias', 'queremos', 'bien', 'farmacias', 'del', 'te', ' tupul', 'del', 'eonsint vr']"
402,35e2595e-3943-4d51-a362-4d45d9d71ed3.jpg,"['similares', 'y ', 'arato', ' consultorio', 'h', 'icias', 'pero', 'apna en eee aa', 'on snen', 'medice ', 'best', 'mas', 'a', 'fan', 'mo']"
403,0a0136ce-5553-427e-b128-858df385a41e.jpg,"['n', 'ce']"
404,ec32ebf1-fd9f-4a28-b5ca-54e811056458.jpg,"['enoo', 'iy', 'ahorro', 'mas elrato', 'quido', 'vmo', 'm', 'ahorro', 'o', 't', 'my', 'mismo', 'tn', 'pego', 'en', '_ares', '_g', 'y', 'p', 'de', 'd', 'n']"
405,a2764884-6af3-48d2-b897-e6e08fff21af.jpg,"['onsultorio', ' farmacia', 'celínicos', 'análisis', 'farmacia', 'medagsa m', 'medagsa m', 'ervicios', 'farmalza tto', 'farmacia', 'ltorio']"
406,4c0e938b-c494-4c80-b6ea-236b23f255ab.jpg,"['estetica', 'edvardos ', 'suturas', 'ahorro', 'á', 'í_', 'de a']"
407,c4ecf8a6-4a29-422b-9ad4-140f17f632d8.jpg,"['farmaci', 's']"
408,fde68f80-4278-4024-a89a-f1a1675b82b5.jpg,"['jnion', 'armacia', 'descuento', 'ñ', 'de ']"
409,8b63e2a3-2904-4f9f-9064-dfc92a1badf4.jpg,
410,17511a5b-d993-46cb-8df8-e72fe8d3fe63.jpg,"['farmacias', 'ahorro', 'queremos', 'a ii', 's', 'ea', 'bien', 'ren tación', 'n', ' médica', 'ea', 'm', 'te', 'del', 'e', 'pl', 'u', 'es', 'g', 'kla vuelta', 'vaporre', 'e']"
411,3409defb-ce6e-4c00-b417-9676a94918b8.jpg,"['similares', 'consuli', 'media', 'r', 'mismo', 'aa m', 'barato', 'pero', 'sanon', 'mas', 'yte', 't', 'lo']"
412,6248697c-3e0a-468b-ada7-955e36183f7e.jpg,"['mdfarmaci', ' descuento', 'mulisuper', 'domicino', 'hedi', 'vicio', 'del', 'no', 'lon']"
413,412c3716-5990-4cfe-970b-c1abbb8d97bf.jpg,"['insultorio a', 'ig m', 'consulta']"
414,9dbdb3ed-96ae-4eae-90f1-260a9b72c867.jpg,"['d', 'aqu', 'te', 'el a', 'a', 'e', ' anc', ' domicino', 'paga', 'factroo', 'qe', ' cd', 'cierto', 'zn', 'a', 'sa', ' u', 'de', 'as', 'm', 'r', 'de', 'd', '_xdo', 'qe', 'e', 'p']"
415,09532aef-86e6-4dd6-b8a5-3fffe4c67796.jpg,"['él', 'minico']"
416,a2483634-154c-4221-9433-6e72abb945ca.jpg,"['farmacias', 'grn', 'medico', 'ea', 'similares', 'consultor', 'barato', 'mismo', 'pero', 'mas', 'óa', 'lo']"
417,60753fa5-0ba8-41aa-9318-8b7bead03664.jpg,"['arato', 'gratis', 'similares', 'farmacias', 'y', 'ó', 'r', 'c', 'avuamo', 'to', 'checa tu presió', 'a', 'mismo', 'pero', 'este mes', 'e m', 'mas', 'lo', 'martes  es', 'dos los a', 'w', 'e', 'ha', 'e _amonmo']"
418,11f9b2da-7a5a-4b03-b737-11af9b6a8d9e.jpg,"['a', 'similares']"
419,d20128ea-d9fb-4f29-b92d-b09bda0ca6b1.jpg,"['cy', 'pa', 'y', 'a hrs', 'pa', 'm', 'p', 'r ua', 'z', 'i', 'e']"
420,68c3bafc-e6c5-4877-9c93-f3e79659a897.jpg,"['farma', 'aezan', 'm', 'ea', 'rt', 'd a', 'moestros setvidos ', 'ino', 'ei', 'pe', 'z']"
421,d90a9208-3131-4a93-8bcc-684d96e0ff4a.jpg,"['mñíl  e l', 'salud', 'ortomolecular', 'a', 'cuanticr', 'lina alyentiayo', 'c']"
422,da819919-868e-4f65-ac6a-1a482fc0f032.jpg,"['opciones', 'rmamédicas', 'ons', 'ee e', 'e', 'ad  pomeco  ', 'tu mejor', ' salud', 'de', 'ropción']"
423,ebfd27ae-86a4-4bfb-a74f-415e8a04e63a.jpg,"['aa e', 'as ne la', 'j futuro', 'farmasias ', 'iio', 'ts', 'qdqueremos', 'iciaturas', 'nesmml azo', 'bien', ' si', 'abier', 't', 'an', 'te', 'ce', 'e', 'sac', 'm', 'ad tres', 't', 'a']"
424,dff57bb6-87f6-4420-b4a8-084eb9c5a6bb.jpg,"['e', 'tt', 'c']"
425,905d6d32-53ea-4a8e-8a39-f7add0fe371f.jpg,"['a quenemsos bn', 'netelin', 'a ru', 'tne', 'del', 'tal', 'ntinitum']"
426,e42eac5b-60b5-4e1f-b7d1-fd15a649d92e.jpg,"['y ', 'y', 'ciel']"
427,e0c9e6d8-4b3b-461c-8c1b-60875f0d80f4.jpg,"['bebé', 'te ', 'fa', 'pe']"
428,32d02a61-e0d1-48c1-8482-075f7f909808.jpg,"['pamacis', 'io', 'de', ' del', 'cnltuita', 're', 'on']"
429,61fb8a5b-3b61-4247-94fd-a46ad659cd9b.jpg,"['farmacia', 'ummej r', 'n felees', 'burdeos', ' consulta  uftravon', 'ere', 'ec', ' de', 'arn', 'ca']"
430,09777f6f-3bac-41ec-9fdd-fe41f12cd1da.jpg,['o']
431,241bd7bb-9cec-431d-bad0-5765611212b4.jpg,"['arma', 'xony', 'ucor', 'm po', 'digitales', 'm', 'a sal', 'oncológicos', 'adores', 'médica', 'espgeralidad', 'ti', 'fe', 'na', 'uidado ', 'ee', 'cogir d', 'o', 'd', 'espetamo', 'ón', 'ee ', 'req', 'h ustermo']"
432,1847124d-32c1-4370-9134-d482bf203bac.jpg,['í lfvf  z l t s']
433,526b5ca7-124d-438f-912c-79647da1cc5a.jpg,"['ee', 'gratis', ' similares', 'damasco', 'últimos', 'deptos', 'ea', 'farmacias', 'q', 'netp', 'barato', 'hr', 'wifn', 'mismo', 'm', 'pero', ' te', 'dr', 'me', 'para ryuciar a k', 'mas', 'e', 'lo']"
434,1cf284f5-aee5-4c5b-8bd3-9f240a6c1857.jpg,"[' farmac', 'tce e', 'servicio', 'e', 'tocaies', 'diariamente', 'a clase', 'farmacia', 'quicley', 'a', 'aam', 'tdt', 'envase', 'esta', 'rn', 'nezte', 'mhrs', 'gep', 't', 'm', 'da', 'f', 'tgana', 'de ', 'm']"
435,8b6bcae9-1f3b-40fb-a0b8-2a0dd76e1128.jpg,"['nts', 'farmacias', 'g']"
